File Name,e_magic,e_cblp,e_cp,e_crlc,e_cparhdr,e_minalloc,e_maxalloc,e_ss,e_sp,e_csum,e_csum,e_ip,e_cs,e_lfarlc,e_ovno,e_oemid,e_oeminfo,e_lfanew,Machine,NumberOfSections,TimeDateStamp,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfHeaders,CheckSum,SizeOfImage,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,SubsystemImageDirectoryEntryExport,ImageDirectoryEntryImport,ImageDirectoryEntryResource,ImageDirectoryEntryException,ImageDirectoryEntrySecurity,ImageDirectoryEntrySecurity,DirectoryEntryImport,DirectoryEntryImport,DirectoryEntryImportSize,DirectoryEntryExport,ImageDirectoryEntryExport
/home/tienloc/lab6/DikeDataset/files/malware/008dbd9cf44141a63f91f7065eb699bc754099362209ed66b575c6c3db71069b.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,9,1199997096,0,0,224,271,267,8,0,18432,244224,1069948,8192,8192,4194304,4096,512,4,0,0,0,5,0,1024,92511135,1363968,2,0,1048576,4096,1048576,4096,0,16,,98472,1359872,0,0,0,98472,98472,160,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1b96a46c7b2f4d5c0a2ee105751f56175847e3377e8bd357e8eac96f10ee421f.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,264,332,5,1333755894,0,0,224,8450,267,8,0,143360,61440,0,77738,4096,1677721600,4096,4096,4,0,0,0,4,0,4096,241295,225280,2,320,1048576,4096,1048576,4096,0,16,,176316,204800,0,0,0,176316,176316,160,178912,106
/home/tienloc/lab6/DikeDataset/files/malware/06d2dd8e661cc3fe4ec517d09c0fd4871f76c070e7e1893c85a0b0af3ab3ab0e.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,4,1334198524,0,0,224,270,267,2,50,272384,26624,0,271584,4096,4194304,4096,512,4,0,0,0,4,0,1024,336699,307200,2,0,1048576,4096,1048576,4096,0,16,,278808,294912,0,300032,300032,278808,278808,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/02b329186cd2d0a0107e3b9292f86e86bcf41c7403473b63d818e6825d80f9f0.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1335031099,0,0,224,271,267,7,0,20480,389120,212992,5363,4096,4259840,4096,4096,4,0,0,0,4,0,4096,439524,987136,2,0,1048576,4096,1048576,4096,0,16,,28388,819200,0,0,0,28388,28388,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/2d5ac246c0835922c57d0d144858624d92a579f0285cdbb2b817e13ef787ef1e.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1336033167,0,0,224,271,267,7,0,32768,405504,376832,6708,4096,4259840,4096,4096,4,0,0,0,4,0,4096,497846,819200,2,0,1048576,4096,1048576,4096,0,16,,41108,798720,0,0,0,41108,41108,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1ce21233fc53efd389c3d08fb17f9b7b048ed0a3ccbce55ef86b4b50995135d6.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1342376926,0,0,224,271,267,6,0,12288,397312,0,6355,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,827392,2,0,1048576,4096,1048576,4096,0,16,,52564,487424,0,0,0,52564,52564,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/339870a52cd23a552ed138792509ae951c0c103560ab80f739ebd44733012a03.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,616,332,6,1200807967,0,0,224,258,267,9,0,62976,370688,0,428606,1536,65536,512,512,6,1,6,1,5,1,1536,480634,435200,1,0,262144,4096,1048576,4096,0,16,,428624,429568,0,0,0,428624,428624,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0f335a51a72dacc839b2b03b71c9072dec7f21d354b981e192942cc205a2f29c.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,6,1334618720,0,0,224,270,267,2,50,348672,20992,0,347088,4096,4194304,4096,512,4,0,0,0,4,0,1024,382823,385024,2,0,1048576,4096,1048576,4096,0,16,,352440,372736,0,370688,370688,352440,352440,120,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1797ebd0f50a6421c20b0dafc9d1fb452a747242289720270664c0511ccbd994.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1306936757,0,0,224,258,267,10,0,163328,10240,0,146268,4096,4194304,4096,512,5,1,0,0,5,1,1024,175254,184320,2,0,1048576,4096,1048576,4096,0,16,,173078,176128,0,0,0,173078,173078,60,182928,91
/home/tienloc/lab6/DikeDataset/files/malware/21a41d0f3c10f9dec7d71abe350165576ee9dd3d823d8e09c523b70ad9eaedf2.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1342207595,0,0,224,271,267,6,0,20480,479232,0,6355,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,827392,2,0,1048576,4096,1048576,4096,0,16,,145784,487424,0,0,0,145784,145784,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/16a8e6a3c3d3f4dbc8bf1b8f507b9e6e7293ebb46088d0c41f4f2891397fda59.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1342195216,0,0,224,271,267,6,0,20480,479232,0,6355,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,827392,2,0,1048576,4096,1048576,4096,0,16,,145784,487424,0,0,0,145784,145784,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0d69dac909eef1f5016f6ca5bf37d384102ca08cbfd409825389b4aada929c8e.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1334737687,0,0,224,271,267,7,0,20480,393216,16384,5410,4096,4259840,4096,4096,4,0,0,0,4,0,4096,427301,991232,2,0,1048576,4096,1048576,4096,0,16,,228412,823296,0,0,0,228412,228412,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/30ba370ee3be51a79997b7cbf753479934f996d961fa2feed67df9fa0dd0057e.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1332087689,0,0,224,271,267,7,0,98304,275167,413696,83269,4096,4259840,4096,4096,4,0,0,0,4,0,4096,400739,806912,2,0,1048576,4096,1048576,4096,0,16,,106588,757760,0,0,0,106588,106588,120,0,0
/home/tienloc/lab6/DikeDataset/files/malware/346ce3b2f993f6eca03e3c14960f87ce18e218b395341fcc753dc9c6f627c43e.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,264,332,5,1333985852,0,0,224,8450,267,8,0,143360,61440,0,77738,4096,1677721600,4096,4096,4,0,0,0,4,0,4096,242874,225280,2,320,1048576,4096,1048576,4096,0,16,,176300,204800,0,0,0,176300,176300,160,178896,106
/home/tienloc/lab6/DikeDataset/files/malware/24229e9c576e9b65e33c58f27db4da279d04ed1206c961412ce364d55cb0b3d4.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1332535995,0,0,224,271,267,7,0,94208,307678,491520,76217,4096,4259840,4096,4096,4,0,0,0,4,0,4096,450657,913408,2,0,1048576,4096,1048576,4096,0,16,,102156,811008,0,0,0,102156,102156,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1f2868b320098b5633bed555d2eb3b54b9741b09f898bb83220713cbf033fdba.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,208,332,4,1343555000,0,0,224,271,267,6,0,12288,389120,0,5432,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,823296,2,0,1048576,4096,1048576,4096,0,16,,25540,303104,0,0,0,25540,25540,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/13901d8e465cd3a881d455110f8509eeea5a5ef0f36c892a05f13f1443456549.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1333049649,0,0,224,271,267,7,0,24576,420539,397312,6469,4096,4259840,4096,4096,4,0,0,0,4,0,4096,482510,856064,2,0,1048576,4096,1048576,4096,0,16,,403436,823296,0,0,0,403436,403436,120,0,0
/home/tienloc/lab6/DikeDataset/files/malware/03907b60d062a23d8635ac360dfd252ec7b33e1d8a4125758092dd16adc0a37b.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1334688361,0,0,224,271,267,7,0,20480,393216,16384,5338,4096,4259840,4096,4096,4,0,0,0,4,0,4096,461424,991232,2,0,1048576,4096,1048576,4096,0,16,,228412,823296,0,0,0,228412,228412,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1600cdfc2408b69a75a6993a41d50ad0ac8c4666269785cae0731fe43a855ee5.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,6,1307674046,0,0,224,258,267,10,0,77312,91648,0,4096,4096,4194304,4096,512,5,1,0,0,5,1,1024,200750,245760,2,0,1048576,4096,1048576,4096,0,16,,92076,161408,0,0,0,92076,92076,60,81296,88
/home/tienloc/lab6/DikeDataset/files/malware/0562b4e5b58e8deb76502accaccc38ec5cfeab95be2f1c9f35fdd3c24b1b77a8.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,264,332,5,1333985043,0,0,224,8450,267,8,0,143360,61440,0,77738,4096,1677721600,4096,4096,4,0,0,0,4,0,4096,239044,225280,2,320,1048576,4096,1048576,4096,0,16,,176556,204800,0,0,0,176556,176556,160,179152,106
/home/tienloc/lab6/DikeDataset/files/malware/174590caf9ab7c4b0913b48cbcb51940fd72faf714434e720a873063170a384d.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1333397172,0,0,224,271,267,7,0,20480,402754,417792,6137,4096,4259840,4096,4096,4,0,0,0,4,0,4096,467782,856064,2,0,1048576,4096,1048576,4096,0,16,,125404,823296,0,0,0,125404,125404,140,0,0
/home/tienloc/lab6/DikeDataset/files/malware/062209d71d7cf73287eb6ea83c758ed5aeee3cab5d623497f9de9a7e2692d1d6.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1332407685,0,0,224,271,267,7,0,94208,298478,401408,76383,4096,4259840,4096,4096,4,0,0,0,4,0,4096,448664,815104,2,0,1048576,4096,1048576,4096,0,16,,102228,757760,0,0,0,102228,102228,140,0,0
/home/tienloc/lab6/DikeDataset/files/malware/16625da983c3aef5b51069563ec1727be5c7a705fcebaae2a126e46d8e5b9c44.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,264,332,5,1333758724,0,0,224,8450,267,8,0,143360,61440,0,77738,4096,1677721600,4096,4096,4,0,0,0,4,0,4096,238168,225280,2,320,1048576,4096,1048576,4096,0,16,,176476,204800,0,0,0,176476,176476,160,179072,106
/home/tienloc/lab6/DikeDataset/files/malware/00993afa7e61413827a58b329409580a7e30a56b22a02cd8ae556ab68c83f9e4.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1331844927,0,0,224,271,267,7,0,90112,245140,499712,87166,4096,4194304,4096,4096,4,0,0,0,4,0,4096,415924,856064,2,0,1048576,4096,1048576,4096,0,16,,94316,802816,0,0,0,94316,94316,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/2969a6eed6b0dea62af387ce3cf6029beb6fb4c26eb831f1b06d225c1373a242.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1331408674,0,0,224,271,267,7,0,4096,349544,450560,4637,4096,4194304,4096,4096,4,0,0,0,4,0,4096,415176,819200,2,0,1048576,4096,1048576,4096,0,16,,8256,802816,0,0,0,8256,8256,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/30d4475d3c9a395195d24959228b9bddd8b509dbf826e58facf058614f1fcad3.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1342552538,0,0,224,271,267,6,0,12288,393216,0,6260,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,827392,2,0,1048576,4096,1048576,4096,0,16,,52588,491520,0,0,0,52588,52588,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/270b45127e1f87ee14b0a3612cb4299edbdf41d798f17e99e2d7a556b80b0523.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,208,332,4,1342080850,0,0,224,271,267,6,0,20480,372736,0,6331,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,782336,2,0,1048576,4096,1048576,4096,0,16,,30776,434176,0,0,0,30776,30776,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/21049451798bedbf8cbe7b9700387376c68ec9e4ff04f944aa156b2d1d862b2e.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,264,332,5,1334269021,0,0,224,8450,267,8,0,143360,61440,0,78219,4096,1694498816,4096,4096,4,0,0,0,4,0,4096,226762,225280,2,320,1048576,4096,1048576,4096,0,16,,176740,204800,0,0,0,176740,176740,160,179328,106
/home/tienloc/lab6/DikeDataset/files/malware/0113c35b4d837420d68fdb3d5641ff4333a0b07cbacf925f83652e03fab13185.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,9,1334937749,0,0,224,270,267,2,50,113152,15872,0,109808,4096,4194304,4096,512,4,0,0,0,4,0,1024,193455,155648,2,0,1048576,4096,1048576,4096,0,16,,114796,143360,0,130048,130048,114796,114796,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1c2ea5be23821d4b7d7641394c03963af5f42d33676698578a75690fac7a9b76.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,4,1334372527,0,0,224,270,267,2,50,112128,26624,0,111632,4096,4194304,4096,512,4,0,0,0,4,0,1024,155599,147456,2,0,1048576,4096,1048576,4096,0,16,,119004,135168,0,139776,139776,119004,119004,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/16c3a9e2ba9b9b669bf7849c51f1613ec7cb899e02cad72b5e2cd42ae80fe599.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,5,1335285655,0,0,224,270,267,2,50,103424,5632,0,5152,4096,4194304,4096,512,4,0,0,0,4,0,1024,173288,122880,2,0,1048576,4096,1048576,4096,0,16,,8332,114688,0,109568,109568,8332,8332,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/377233b75c073c202fcbf765fa19f24cea212b6eeb834dbd9c572b394171b1f1.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,8,1334854093,0,0,224,270,267,2,50,112128,15872,0,109760,4096,4194304,4096,512,4,0,0,0,4,0,1024,175541,151552,2,0,1048576,4096,1048576,4096,0,16,,114796,139264,0,128512,128512,114796,114796,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0f1efa66309218d3ad0e396503492a39956b7ef9176d24852656adbc960920a2.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1333707682,0,0,224,271,267,7,0,20480,397267,606208,5619,4096,4259840,4096,4096,4,0,0,0,4,0,4096,452796,1044480,2,0,1048576,4096,1048576,4096,0,16,,184900,823296,0,0,0,184900,184900,160,0,0
/home/tienloc/lab6/DikeDataset/files/malware/140d26d09c7d6a7433cd10a7d6bdabffbafcc63ed61927511378ba35601412d8.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,7,1326821167,0,0,224,258,267,89,0,169472,37888,0,80451,4096,4194304,4096,512,5,1,0,0,5,1,1024,253789,229376,2,0,1048576,4096,1048576,4096,0,16,,180224,192512,0,0,0,180224,180224,160,191904,130
/home/tienloc/lab6/DikeDataset/files/malware/293164c65cd3a1482db39a42f062f44488d2231b70f438a3969ccfc875330b30.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,248,332,5,1331945981,0,0,224,8450,267,8,0,151552,65536,0,83722,4096,1677721600,4096,4096,4,0,0,0,4,0,4096,228993,237568,2,320,1048576,4096,1048576,4096,0,16,,188708,217088,0,0,0,188708,188708,160,191296,106
/home/tienloc/lab6/DikeDataset/files/malware/16cfed08bab648026a7b5efed0ecd0a139d5b26dd9a112175bedd80c0166dd88.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1343676558,0,0,224,271,267,6,0,12288,376832,0,5528,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,823296,2,0,1048576,4096,1048576,4096,0,16,,324068,385024,0,0,0,324068,324068,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0d11c40116809d7259323c57415f6f84dd2b1f278b02fb46a92fd305d78af42d.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1342207595,0,0,224,271,267,6,0,20480,479232,0,6355,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,827392,2,0,1048576,4096,1048576,4096,0,16,,145784,487424,0,0,0,145784,145784,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0cf3090bf0a4e0de658b861c995829c7b2231f714f4c680f1c97590e79bc7f94.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1331376535,0,0,224,271,267,7,0,4096,333616,585728,4609,4096,4194304,4096,4096,4,0,0,0,4,0,4096,378709,942080,2,0,1048576,4096,1048576,4096,0,16,,24288,802816,0,0,0,24288,24288,120,0,0
/home/tienloc/lab6/DikeDataset/files/malware/2b8cf57056c60b57a82368c21a7d92a8b8153538dee625deb0d4228d044eb05e.exe,23117,80,2,0,0,15,65535,0,0,0,0,0,0,64,26,0,0,124,332,4,1302935608,0,0,224,271,267,10,0,5632,387584,0,5264,4096,4194304,4096,512,4,0,0,0,4,0,1024,0,823296,2,0,1048576,4096,1048576,4096,0,16,,12464,438272,0,0,0,12464,12464,120,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1fbd311be5994b4600a6ee78bbe66565e1303d0a5d16a76628124ea0ef63933c.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,616,332,6,1208452998,0,0,224,258,267,9,0,61952,371712,0,428606,1536,65536,512,512,6,1,6,1,5,1,1536,468397,435200,1,0,262144,4096,1048576,4096,0,16,,428624,429568,0,0,0,428624,428624,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/131c23e8ea4d41be37bc32ddf67da237ae8355e91a4235244ea2e1df5078e8cb.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1341586878,0,0,224,258,267,10,0,49152,97280,0,30406,4096,4194304,4096,512,5,1,0,0,5,1,1024,94463,159744,2,33088,1048576,4096,1048576,4096,0,16,,155648,53248,0,0,0,155648,155648,3584,0,0
/home/tienloc/lab6/DikeDataset/files/malware/3537d1bfcea78ac24fb491b5e6258e7365deb115516f04be287a92113e6d9b2b.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,4,1123421509,0,0,224,259,267,7,0,83456,353792,0,73132,4096,4259840,4096,512,5,1,5,1,4,0,1024,488861,888832,2,0,1048576,4096,1048576,4096,0,16,,160751,868352,0,0,0,160751,160751,160,0,0
/home/tienloc/lab6/DikeDataset/files/malware/14958ce3b73232c0354597833747c064e067c0ff3b60d430d292d7623cbf5b5e.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1332535995,0,0,224,271,267,7,0,94208,261614,438272,76217,4096,4259840,4096,4096,4,0,0,0,4,0,4096,432914,815104,2,0,1048576,4096,1048576,4096,0,16,,102156,757760,0,0,0,102156,102156,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/140b697b5a0c588c88eab98d65be425adce66b29492aa4c83e6a710a63c488b5.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,208,332,4,1341410260,0,0,224,271,267,6,0,12288,393216,0,6232,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,782336,2,0,1048576,4096,1048576,4096,0,16,,277460,770048,0,0,0,277460,277460,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/142567efdc774bd292dd2cc721b093a01a64e9b8124d25031b7d47e83c2035a7.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,264,332,5,1333760257,0,0,224,8450,267,8,0,143360,61440,0,77738,4096,1677721600,4096,4096,4,0,0,0,4,0,4096,240974,225280,2,320,1048576,4096,1048576,4096,0,16,,176524,204800,0,0,0,176524,176524,160,179120,106
/home/tienloc/lab6/DikeDataset/files/malware/029754020244831ed1ef2dbac3a57123c7a69e82023b4d575dedd2e2208d6251.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1342594396,0,0,224,271,267,6,0,12288,393216,0,6292,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,827392,2,0,1048576,4096,1048576,4096,0,16,,52596,491520,0,0,0,52596,52596,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/2ea12952577102f15b53cd97015fcdff2b67b4cc5470dac5571f7f6fa0eb934e.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,8,1342213316,0,0,224,270,267,2,50,145408,46592,0,5248,4096,4194304,4096,512,4,0,0,0,4,0,1024,243743,217088,2,0,1048576,4096,1048576,4096,0,16,,191768,0,0,193024,193024,191768,191768,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/2b3a4150286a8a8ea33a0e5f203fd07c8ea3f702a7b9b300c8bd70d2eba101c6.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,608,332,6,1213886148,0,0,224,258,267,9,0,60928,371712,0,427582,1536,65536,512,512,6,1,6,1,5,1,1536,491674,434176,1,0,262144,4096,1048576,4096,0,16,,427600,428544,0,0,0,427600,427600,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0c8ecffb99089dccc43108496052d42edb789eaf65b14218eca5fd0b06a3e34a.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,208,332,4,1344542973,0,0,224,271,267,6,0,36864,413696,0,5648,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,823296,2,0,1048576,4096,1048576,4096,0,16,,56820,434176,0,0,0,56820,56820,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0cd8f5d4b00421df86872956bee33acc3b91a3a79bf6b44d57aac62132558371.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,5,1343901456,0,0,224,258,267,10,0,9728,96256,0,11274,4096,4194304,4096,512,5,1,0,0,5,1,1024,73852,135168,2,34112,1048576,4096,1048576,4096,0,16,,122880,20480,0,0,0,122880,122880,10752,0,0
/home/tienloc/lab6/DikeDataset/files/malware/24af0e528bf114872ccb52fac38f2ced088498aad4d84d0174bffe4c159ea50c.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,208,332,5,1076174788,0,0,224,271,267,6,0,24064,119808,1024,16456,4096,4194304,4096,512,4,0,0,0,4,0,1024,0,184320,2,0,1048576,4096,1048576,4096,0,16,,29488,180224,0,0,0,29488,29488,180,0,0
/home/tienloc/lab6/DikeDataset/files/malware/220a38040fe58e1291fa02a888fbf0eb738fbce509d2ea1f4b57ee2d09ab1a5c.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,208,332,3,1300023900,0,0,224,258,267,10,0,67072,0,0,37139,4096,4194304,4096,512,5,1,0,0,5,1,1024,248832,286720,2,0,1048576,4096,1048576,4096,0,16,,192135,197935,0,0,0,192135,192135,120,191991,90
/home/tienloc/lab6/DikeDataset/files/malware/2a97f126c2922c8d53ef801400b580cecd519e0ae0a29f68f9a7b9b77fa29d0e.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,8,1342315236,0,0,224,270,267,2,50,145408,46592,0,5248,4096,4194304,4096,512,4,0,0,0,4,0,1024,221449,217088,2,0,1048576,4096,1048576,4096,0,16,,191768,0,0,193024,193024,191768,191768,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/06d7e97c0243df900ddf0f1ff7fae045d896a08b9f7d3414d0b772e88928bbf6.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1343676558,0,0,224,271,267,6,0,12288,376832,0,5528,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,823296,2,0,1048576,4096,1048576,4096,0,16,,324068,385024,0,0,0,324068,324068,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/10e3ec68675edda86bf07c04f1c40880b3f78e66635a8e7cec1bffc9cb8bb355.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,264,332,5,1333760698,0,0,224,8450,267,8,0,143360,61440,0,77738,4096,1677721600,4096,4096,4,0,0,0,4,0,4096,272703,225280,2,320,1048576,4096,1048576,4096,0,16,,176412,204800,0,0,0,176412,176412,160,179008,106
/home/tienloc/lab6/DikeDataset/files/malware/2766274d35a31f087ab4d4d3954a80d59a04e49f86b4430a3dc053169581f625.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,264,332,5,1332476361,0,0,224,8450,267,8,0,151552,65536,0,84506,4096,1677721600,4096,4096,4,0,0,0,4,0,4096,235638,237568,2,320,1048576,4096,1048576,4096,0,16,,189580,217088,0,0,0,189580,189580,160,192160,106
/home/tienloc/lab6/DikeDataset/files/malware/1aee80e24c4ffc1400a7c8c2e81be18bc777206f51d6014969e48053148ee1df.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,7,1337948441,0,0,224,270,267,2,50,15360,111104,0,6000,4096,4194304,4096,512,4,0,0,0,4,0,1024,157669,147456,2,0,1048576,4096,1048576,4096,0,16,,120120,135168,0,126976,126976,120120,120120,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0da918ebd5cddc56c27be719b4da8eac17265e068699b036aaa24c9a37cc7376.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,9,1295047889,0,0,224,258,267,10,0,161280,9728,0,4096,4096,4194304,4096,512,5,1,0,0,5,1,1024,180502,221184,2,0,1048576,4096,1048576,4096,0,16,,190775,192512,0,0,0,190775,190775,80,191495,101
/home/tienloc/lab6/DikeDataset/files/malware/1a0d363d78a73d04045d69a25936630b3eac73f8cb50b79e3aa617079c47a82e.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,8,1334796489,0,0,224,270,267,2,50,112128,15872,0,109696,4096,4194304,4096,512,4,0,0,0,4,0,1024,131596,151552,2,0,1048576,4096,1048576,4096,0,16,,114872,139264,0,129024,129024,114872,114872,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/16dd307c37f345ed1ad5e085bbaa4e68f08d0729a833ee7a1b06357eb007b025.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,5,1335278427,0,0,224,270,267,2,50,103424,5632,0,5152,4096,4194304,4096,512,4,0,0,0,4,0,1024,140031,122880,2,0,1048576,4096,1048576,4096,0,16,,8332,114688,0,109568,109568,8332,8332,60,0,0
